.,/,r,e,s,u,l,t,s,/,l,s,t,m,_,t,h,r,e,e,_,f,u,l,l,_,n,o,r,m,a,l,.,t,x,t
F
0.7397,0.5120,0.0000,0.0000,0.7397,1.0000
0.7397,0.4874,0.0000,0.0000,0.7397,1.0000
0.7397,0.5047,0.0000,0.0000,0.7397,1.0000
0.7397,0.4902,0.0000,0.0000,0.7397,1.0000
0.7397,0.5093,0.0000,0.0000,0.7397,1.0000
0.7397,0.5082,0.0000,0.0000,0.7397,1.0000
0.7397,0.5098,0.0000,0.0000,0.7397,1.0000
0.7397,0.5146,0.0000,0.0000,0.7397,1.0000
F,A
0.7397,0.4852,0.0000,0.0000,0.7397,1.0000
0.7397,0.4961,0.0000,0.0000,0.7397,1.0000
0.7397,0.4821,0.0000,0.0000,0.7397,1.0000
0.7397,0.4675,0.0000,0.0000,0.7397,1.0000
0.7397,0.4804,0.0000,0.0000,0.7397,1.0000
0.7397,0.4778,0.0000,0.0000,0.7397,1.0000
0.7397,0.4739,0.0000,0.0000,0.7397,1.0000
0.7406,0.5144,0.2333,0.0115,0.7414,0.9974
0.7397,0.5008,0.0000,0.0000,0.7397,1.0000
